41.891126,-87.61156,5.0,29.0,74.0,10.0,58.0,29.39,6.5,88.0,60.0,65.0,0.0,-0.72,77.0,NaN,59.0,29.44,7.4,88.0,65.0,66.0,0.0,-0.65,2,0
41.999129,-87.795585,5.0,29.0,74.0,10.0,58.0,29.39,6.5,88.0,60.0,65.0,0.0,-0.72,77.0,NaN,59.0,29.44,7.4,88.0,65.0,66.0,0.0,-0.65,1,0
42.01743,-87.687769,5.0,29.0,74.0,10.0,58.0,29.39,6.5,88.0,60.0,65.0,0.0,-0.72,77.0,NaN,59.0,29.44,7.4,88.0,65.0,66.0,0.0,-0.65,1,0
41.907645,-87.760886,5.0,29.0,74.0,10.0,58.0,29.39,6.5,88.0,60.0,65.0,0.0,-0.72,77.0,NaN,59.0,29.44,7.4,88.0,65.0,66.0,0.0,-0.65,1,0
41.732984,-87.649642,5.0,29.0,74.0,10.0,58.0,29.39,6.5,88.0,60.0,65.0,0.0,-0.72,77.0,NaN,59.0,29.44,7.4,88.0,65.0,66.0,0.0,-0.65,1,0
41.95469,-87.800991,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,3,0
41.95469,-87.800991,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,5,0
41.95469,-87.800991,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.974089,-87.824812,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.974089,-87.824812,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.9216,-87.666455,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.9216,-87.666455,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.9216,-87.666455,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.891118,-87.654491,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.867108,-87.654224,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.867108,-87.654224,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.867108,-87.654224,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.896282,-87.655232,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.919343,-87.694259,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.919343,-87.694259,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.921965,-87.632085,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,3,0
41.688324,-87.676709,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,4,0
41.720848,-87.666014,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.731922,-87.677512,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.731922,-87.677512,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.731922,-87.677512,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.999129,-87.795585,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.999129,-87.795585,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,9,0
41.907645,-87.760886,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,3,0
41.732984,-87.649642,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.981964,-87.812827,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.944869,-87.832763,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
42.011601,-87.811506,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.94983,-87.698457,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.979243,-87.750938,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.986921,-87.689778,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.801498,-87.763416,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.906638,-87.701431,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,3,0
41.723195,-87.64997,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.868077,-87.666901,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.868077,-87.666901,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,7,0
41.869216,-87.627561,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.662014,-87.724608,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.662014,-87.724608,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,4,0
41.662014,-87.724608,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.961743,-87.76007,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.961743,-87.76007,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.953067,-87.776792,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.953067,-87.776792,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,3,0
41.878114,-87.629798,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,3,0
41.958271,-87.702575,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.958271,-87.702575,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.932094,-87.700117,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.994469,-87.667736,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
42.006858,-87.675919,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.916265,-87.800515,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.916265,-87.800515,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,10,0
41.846075,-87.716277,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.918705,-87.752329,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.682587,-87.707973,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,3,0
41.682587,-87.707973,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,8,0
41.725517,-87.614258,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.948167,-87.730698,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,2,0
41.948167,-87.730698,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.963976,-87.69181,6.0,5.0,56.0,-9.0,48.0,29.1,7.6,64.0,47.0,51.0,0.42,-0.69,57.0,NaN,47.0,29.16,8.1,63.0,51.0,52.0,0.27,-0.62,1,0
41.95469,-87.800991,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.95469,-87.800991,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,4,0
41.95469,-87.800991,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.994991,-87.769279,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.994991,-87.769279,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,4,0
41.974089,-87.824812,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.9216,-87.666455,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.9216,-87.666455,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.891118,-87.654491,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.891118,-87.654491,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,6,0
41.867108,-87.654224,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.896282,-87.655232,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.919343,-87.694259,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.688324,-87.676709,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.688324,-87.676709,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.731922,-87.677512,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,5,0
41.891126,-87.61156,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.891126,-87.61156,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.999129,-87.795585,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.999129,-87.795585,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
42.01743,-87.687769,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
42.01743,-87.687769,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.944869,-87.832763,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.944869,-87.832763,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,4,0
42.011601,-87.811506,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
42.011601,-87.811506,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.94983,-87.698457,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.979243,-87.750938,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.986921,-87.689778,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.986921,-87.689778,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,9,0
41.906638,-87.701431,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.906638,-87.701431,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,3,0
41.868077,-87.666901,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,10,0
41.868077,-87.666901,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,19,0
41.868077,-87.666901,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.662014,-87.724608,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,20,0
41.662014,-87.724608,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,25,0
41.662014,-87.724608,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,6,0
41.961743,-87.76007,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.961743,-87.76007,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,3,0
41.953067,-87.776792,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,4,0
41.878114,-87.629798,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
41.958271,-87.702575,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,6,0
41.932094,-87.700117,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,1,0
42.006858,-87.675919,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,2,0
41.916265,-87.800515,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,3,0
41.916265,-87.800515,6.0,26.0,81.0,10.0,69.0,29.39,7.1,92.0,70.0,72.0,0.16,-0.72,82.0,NaN,69.0,29.45,8.1,91.0,73.0,72.0,0.01,-0.64,6,0
